target_key,arm,provider,condition,dataset,experiment,question_id,source_key,model,run_index,prompt_version,run1_cell_key,run1_selected_letter,run1_correct_letter,run1_request_sha256,run1_response_sha256,run1_result_database,run1_result_experiment,input_fields_sha256,system_prompt_sha256,user_prompt_sha256,source_content_sha256,source_raw_form_sha256,status
tailscale_A|la-rioja|2024|main|55|qwen/qwen3.6-35b-a3b|2,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,n172,la-rioja|2024|main|55,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,tailscale_medical_rag|A|n172|la-rioja|2024|main|55|qwen/qwen3.6-35b-a3b|1,a,c,877203a8f6d9eff39964975a0b6eb99fd24625ca24ae00449118777a383c7981,6de6a3bc14dcc1d3a2f312208c984879f7032fe2da2c5f498cc60a61f7d415da,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_rest_n007_n182,41f76e5bde1737de37b03fe3230635268bd0619af13e96534bcfe62d818d85d9,,e90ec0b304986d87204298d99aeacae80594e9f065fbbdfe2330882e1db044d8,41f76e5bde1737de37b03fe3230635268bd0619af13e96534bcfe62d818d85d9,41f76e5bde1737de37b03fe3230635268bd0619af13e96534bcfe62d818d85d9,READY_NOT_RUN
tailscale_A|la-rioja|2024|main|55|qwen/qwen3.6-35b-a3b|3,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,n172,la-rioja|2024|main|55,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,tailscale_medical_rag|A|n172|la-rioja|2024|main|55|qwen/qwen3.6-35b-a3b|1,a,c,877203a8f6d9eff39964975a0b6eb99fd24625ca24ae00449118777a383c7981,6de6a3bc14dcc1d3a2f312208c984879f7032fe2da2c5f498cc60a61f7d415da,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_rest_n007_n182,41f76e5bde1737de37b03fe3230635268bd0619af13e96534bcfe62d818d85d9,,e90ec0b304986d87204298d99aeacae80594e9f065fbbdfe2330882e1db044d8,41f76e5bde1737de37b03fe3230635268bd0619af13e96534bcfe62d818d85d9,41f76e5bde1737de37b03fe3230635268bd0619af13e96534bcfe62d818d85d9,READY_NOT_RUN
tailscale_A|la-rioja|2024|main|78|qwen/qwen3.6-35b-a3b|2,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b386,la-rioja|2024|main|78,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,tailscale_medical_rag|A|b386|la-rioja|2024|main|78|qwen/qwen3.6-35b-a3b|1,a,b,589d27c731c08e85339441e50495450cbe08387163479979500bc3e1e6df1461,65200188344aed2b1ea2264a3485817a5e39613fd43202bf04077aa1ddbe0cf8,data/experiment-31-07-26/experiment.sqlite,expA_gift_310726,11b6db202ff8e3ed37f1e06c94ec99d74841670206d71ba264ef7fa0b9a3a8e1,,872147162f11063e558ffe0a1bf6acebe66b4d9f4dba8b45aad7b8c2bf3c0d40,5fdae4b99e05e291ec5288adece340540e6f348fcfbdb3ed499e96729904c647,11b6db202ff8e3ed37f1e06c94ec99d74841670206d71ba264ef7fa0b9a3a8e1,READY_NOT_RUN
tailscale_A|la-rioja|2024|main|78|qwen/qwen3.6-35b-a3b|3,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b386,la-rioja|2024|main|78,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,tailscale_medical_rag|A|b386|la-rioja|2024|main|78|qwen/qwen3.6-35b-a3b|1,a,b,589d27c731c08e85339441e50495450cbe08387163479979500bc3e1e6df1461,65200188344aed2b1ea2264a3485817a5e39613fd43202bf04077aa1ddbe0cf8,data/experiment-31-07-26/experiment.sqlite,expA_gift_310726,11b6db202ff8e3ed37f1e06c94ec99d74841670206d71ba264ef7fa0b9a3a8e1,,872147162f11063e558ffe0a1bf6acebe66b4d9f4dba8b45aad7b8c2bf3c0d40,5fdae4b99e05e291ec5288adece340540e6f348fcfbdb3ed499e96729904c647,11b6db202ff8e3ed37f1e06c94ec99d74841670206d71ba264ef7fa0b9a3a8e1,READY_NOT_RUN
tailscale_A|la-rioja|2024|main|81|qwen/qwen3.6-35b-a3b|2,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b285,la-rioja|2024|main|81,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,tailscale_medical_rag|A|b285|la-rioja|2024|main|81|qwen/qwen3.6-35b-a3b|1,a,c,99f785c1f58159a5dd3cf9d44f2d981d6796e847581e72ced7e4c27ead2042cf,b28358bf3d6db83c5990e959216c03b32a75f35c8dffe2cb7d0f6e063b859e8e,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_gap_qwen,46002ec250ff53a7e889de76625cb07d2c1ee324bd42a0a1e7b672273520b788,,9c8e2b0a683af2c064669581bb7f384e943914f1530b463e657a50fbf3909f59,b0bb1045e5c8768762f3b32fbb38f9b55773a05f209ee2ae2f2d2bf5920a56e1,46002ec250ff53a7e889de76625cb07d2c1ee324bd42a0a1e7b672273520b788,READY_NOT_RUN
tailscale_A|la-rioja|2024|main|81|qwen/qwen3.6-35b-a3b|3,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b285,la-rioja|2024|main|81,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,tailscale_medical_rag|A|b285|la-rioja|2024|main|81|qwen/qwen3.6-35b-a3b|1,a,c,99f785c1f58159a5dd3cf9d44f2d981d6796e847581e72ced7e4c27ead2042cf,b28358bf3d6db83c5990e959216c03b32a75f35c8dffe2cb7d0f6e063b859e8e,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_gap_qwen,46002ec250ff53a7e889de76625cb07d2c1ee324bd42a0a1e7b672273520b788,,9c8e2b0a683af2c064669581bb7f384e943914f1530b463e657a50fbf3909f59,b0bb1045e5c8768762f3b32fbb38f9b55773a05f209ee2ae2f2d2bf5920a56e1,46002ec250ff53a7e889de76625cb07d2c1ee324bd42a0a1e7b672273520b788,READY_NOT_RUN
tailscale_A|la-rioja|2024|main|89|qwen/qwen3.6-35b-a3b|2,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,n001,la-rioja|2024|main|89,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,tailscale_medical_rag|A|n001|la-rioja|2024|main|89|qwen/qwen3.6-35b-a3b|1,d,c,13430fb541993050838d3ae3acd69832f4067c3eedd0c2216abdb9ea77720ce4,c8dcc971d28ed2ce2c5e8c1c660ee5d6143dbd754c35187e36196a90d6b22bd3,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_pilot_n001,8df077f5b0f391ed903d5b109e5049c7628e6ae555f240d97eaeab6dbc1cb527,,5f307835e346eba5ddab4e3a29a0e76226ba9fa791e773e87f8d86d27fb45a92,8df077f5b0f391ed903d5b109e5049c7628e6ae555f240d97eaeab6dbc1cb527,8df077f5b0f391ed903d5b109e5049c7628e6ae555f240d97eaeab6dbc1cb527,READY_NOT_RUN
tailscale_A|la-rioja|2024|main|89|qwen/qwen3.6-35b-a3b|3,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,n001,la-rioja|2024|main|89,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,tailscale_medical_rag|A|n001|la-rioja|2024|main|89|qwen/qwen3.6-35b-a3b|1,d,c,13430fb541993050838d3ae3acd69832f4067c3eedd0c2216abdb9ea77720ce4,c8dcc971d28ed2ce2c5e8c1c660ee5d6143dbd754c35187e36196a90d6b22bd3,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_pilot_n001,8df077f5b0f391ed903d5b109e5049c7628e6ae555f240d97eaeab6dbc1cb527,,5f307835e346eba5ddab4e3a29a0e76226ba9fa791e773e87f8d86d27fb45a92,8df077f5b0f391ed903d5b109e5049c7628e6ae555f240d97eaeab6dbc1cb527,8df077f5b0f391ed903d5b109e5049c7628e6ae555f240d97eaeab6dbc1cb527,READY_NOT_RUN
tailscale_A|navarra|2022|caso-clinico-1|92|qwen/qwen3.6-35b-a3b|2,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b167,navarra|2022|caso-clinico-1|92,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,tailscale_medical_rag|A|b167|navarra|2022|caso-clinico-1|92|qwen/qwen3.6-35b-a3b|1,b,d,64c6ad0ad6b951294cedc9366d99d4942609a2361fb3b96300f5486605063699,b9056dc3649dd9151ccc57773bf080d30e372ef25ce3bf6822427ea03e8f6937,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_gap_qwen,ac74ef9f2e1b1ae7cd68aa55960f42124a998d35fd37910f7c0b49d23a0a7d7c,,e0fdc5b7945c6b3da6b7df3325c08b82dca5d628cfabd38e0dcca483c9d5c913,985fe99b23aae80df375e9d8b545c544650a4b0c2a2260dd1e0896e3c2e28bf1,ac74ef9f2e1b1ae7cd68aa55960f42124a998d35fd37910f7c0b49d23a0a7d7c,READY_NOT_RUN
tailscale_A|navarra|2022|caso-clinico-1|92|qwen/qwen3.6-35b-a3b|3,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b167,navarra|2022|caso-clinico-1|92,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,tailscale_medical_rag|A|b167|navarra|2022|caso-clinico-1|92|qwen/qwen3.6-35b-a3b|1,b,d,64c6ad0ad6b951294cedc9366d99d4942609a2361fb3b96300f5486605063699,b9056dc3649dd9151ccc57773bf080d30e372ef25ce3bf6822427ea03e8f6937,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_gap_qwen,ac74ef9f2e1b1ae7cd68aa55960f42124a998d35fd37910f7c0b49d23a0a7d7c,,e0fdc5b7945c6b3da6b7df3325c08b82dca5d628cfabd38e0dcca483c9d5c913,985fe99b23aae80df375e9d8b545c544650a4b0c2a2260dd1e0896e3c2e28bf1,ac74ef9f2e1b1ae7cd68aa55960f42124a998d35fd37910f7c0b49d23a0a7d7c,READY_NOT_RUN
tailscale_A|navarra|2022|caso-clinico-1|93|qwen/qwen3.6-35b-a3b|2,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b168,navarra|2022|caso-clinico-1|93,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,tailscale_medical_rag|A|b168|navarra|2022|caso-clinico-1|93|qwen/qwen3.6-35b-a3b|1,c,b,20a429d33e4771df231a405766723f7bfc40a06cacb06f16c2e1aad5644e8faf,64d2dbb1a55b54344acec30e3bac042ad9d0b7aaabf416f4a11b98b9520fdfe0,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_gap_qwen,ea346fa4b66d11373374b69cc000d905221c1ba25c4a315c461bd0501053c4bf,,5a5fe604ea208e19b6271a9ec5af24f91db75cb687232d04622fcf7a3b411977,5f97d03db8af31628790de12f8954f5c420cb52f35f2b72695c317d3171419b1,ea346fa4b66d11373374b69cc000d905221c1ba25c4a315c461bd0501053c4bf,READY_NOT_RUN
tailscale_A|navarra|2022|caso-clinico-1|93|qwen/qwen3.6-35b-a3b|3,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b168,navarra|2022|caso-clinico-1|93,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,tailscale_medical_rag|A|b168|navarra|2022|caso-clinico-1|93|qwen/qwen3.6-35b-a3b|1,c,b,20a429d33e4771df231a405766723f7bfc40a06cacb06f16c2e1aad5644e8faf,64d2dbb1a55b54344acec30e3bac042ad9d0b7aaabf416f4a11b98b9520fdfe0,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_gap_qwen,ea346fa4b66d11373374b69cc000d905221c1ba25c4a315c461bd0501053c4bf,,5a5fe604ea208e19b6271a9ec5af24f91db75cb687232d04622fcf7a3b411977,5f97d03db8af31628790de12f8954f5c420cb52f35f2b72695c317d3171419b1,ea346fa4b66d11373374b69cc000d905221c1ba25c4a315c461bd0501053c4bf,READY_NOT_RUN
tailscale_A|navarra|2022|caso-clinico-2|99|qwen/qwen3.6-35b-a3b|2,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b174,navarra|2022|caso-clinico-2|99,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,tailscale_medical_rag|A|b174|navarra|2022|caso-clinico-2|99|qwen/qwen3.6-35b-a3b|1,a,d,cea36b3038e39b60cfd26bd3b6e1cf030d36d53d1163c84fddb762b2eef98733,3b90e1f7501ab25e30637b9223202ba70366cc02ec3a541496cf3d330848a88b,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_gap_qwen,bfef79101f1d15afea4ad24de2ca1804a20b404816f09362d3af192e006b61b8,,0ffd61ebba8bae99942323c22a53a89bf92630a887fbfb7d603bbc9143f26353,bece7dd362a3ad2656f5215dada655732454bbd47dab6c628742187fac23bde4,bfef79101f1d15afea4ad24de2ca1804a20b404816f09362d3af192e006b61b8,READY_NOT_RUN
tailscale_A|navarra|2022|caso-clinico-2|99|qwen/qwen3.6-35b-a3b|3,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b174,navarra|2022|caso-clinico-2|99,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,tailscale_medical_rag|A|b174|navarra|2022|caso-clinico-2|99|qwen/qwen3.6-35b-a3b|1,a,d,cea36b3038e39b60cfd26bd3b6e1cf030d36d53d1163c84fddb762b2eef98733,3b90e1f7501ab25e30637b9223202ba70366cc02ec3a541496cf3d330848a88b,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_gap_qwen,bfef79101f1d15afea4ad24de2ca1804a20b404816f09362d3af192e006b61b8,,0ffd61ebba8bae99942323c22a53a89bf92630a887fbfb7d603bbc9143f26353,bece7dd362a3ad2656f5215dada655732454bbd47dab6c628742187fac23bde4,bfef79101f1d15afea4ad24de2ca1804a20b404816f09362d3af192e006b61b8,READY_NOT_RUN
tailscale_A|navarra|2022|teorico-practica|36|qwen/qwen3.6-35b-a3b|2,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b414,navarra|2022|teorico-practica|36,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,tailscale_medical_rag|A|b414|navarra|2022|teorico-practica|36|qwen/qwen3.6-35b-a3b|1,d,b,3a3475b0b404b989b251e9f9d34f74f286643d0747dbc7ca3bf751af65e62594,ec6247370af90fdd317fbe705e3f12fb309cd0fac0c2fe9432684406f81bd695,data/experiment-31-07-26/experiment.sqlite,expA_gift_310726,886a0c224e0a19ca7d684461c5ab71dfd3d2353f820e6e55d9712ea1f37d002d,,e45a55cd9748b686ecb1b34f40322ea9c665981246e315cbb338d71da093311a,821a49841a39c2eefdbf7dda0db88123e622ae6e547271e682b8b9fcd3b3bd9b,886a0c224e0a19ca7d684461c5ab71dfd3d2353f820e6e55d9712ea1f37d002d,READY_NOT_RUN
tailscale_A|navarra|2022|teorico-practica|36|qwen/qwen3.6-35b-a3b|3,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b414,navarra|2022|teorico-practica|36,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,tailscale_medical_rag|A|b414|navarra|2022|teorico-practica|36|qwen/qwen3.6-35b-a3b|1,d,b,3a3475b0b404b989b251e9f9d34f74f286643d0747dbc7ca3bf751af65e62594,ec6247370af90fdd317fbe705e3f12fb309cd0fac0c2fe9432684406f81bd695,data/experiment-31-07-26/experiment.sqlite,expA_gift_310726,886a0c224e0a19ca7d684461c5ab71dfd3d2353f820e6e55d9712ea1f37d002d,,e45a55cd9748b686ecb1b34f40322ea9c665981246e315cbb338d71da093311a,821a49841a39c2eefdbf7dda0db88123e622ae6e547271e682b8b9fcd3b3bd9b,886a0c224e0a19ca7d684461c5ab71dfd3d2353f820e6e55d9712ea1f37d002d,READY_NOT_RUN
tailscale_A|navarra|2022|teorico-practica|72|qwen/qwen3.6-35b-a3b|2,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b304,navarra|2022|teorico-practica|72,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,tailscale_medical_rag|A|b304|navarra|2022|teorico-practica|72|qwen/qwen3.6-35b-a3b|1,c,b,3d8323794998186aa74e6f5200b0dcb3922fb6b86ee176594c3c96772485b585,587bd4ba260c7641d1782a3eda712995692e5f2b6b186d85baf5ccbb365e6209,data/experiment-31-07-26/experiment.sqlite,expA_gift_310726,b206e4a1079fa471c39182bb7ca1090f9478272e13af41e39e825622091f3390,,0bce04681baa589e2e262cc6ad585f59b7cf05af05a74dad24980782354c11fe,9a4de7ce1c8beaaa859200788bdfc6bc67acc518a17d3c2426ff9f09b469ebbc,b206e4a1079fa471c39182bb7ca1090f9478272e13af41e39e825622091f3390,READY_NOT_RUN
tailscale_A|navarra|2022|teorico-practica|72|qwen/qwen3.6-35b-a3b|3,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b304,navarra|2022|teorico-practica|72,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,tailscale_medical_rag|A|b304|navarra|2022|teorico-practica|72|qwen/qwen3.6-35b-a3b|1,c,b,3d8323794998186aa74e6f5200b0dcb3922fb6b86ee176594c3c96772485b585,587bd4ba260c7641d1782a3eda712995692e5f2b6b186d85baf5ccbb365e6209,data/experiment-31-07-26/experiment.sqlite,expA_gift_310726,b206e4a1079fa471c39182bb7ca1090f9478272e13af41e39e825622091f3390,,0bce04681baa589e2e262cc6ad585f59b7cf05af05a74dad24980782354c11fe,9a4de7ce1c8beaaa859200788bdfc6bc67acc518a17d3c2426ff9f09b469ebbc,b206e4a1079fa471c39182bb7ca1090f9478272e13af41e39e825622091f3390,READY_NOT_RUN
tailscale_A|region-de-murcia|2019|main|137|qwen/qwen3.6-35b-a3b|2,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,n027,region-de-murcia|2019|main|137,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,tailscale_medical_rag|A|n027|region-de-murcia|2019|main|137|qwen/qwen3.6-35b-a3b|1,a,d,e1a69fd2d40527df4749a923da3b11f5744eccefa5f4946a5ffb7b1407199ec8,80468e6bd2a0854b16643f1ff54019995558181b43e5861b548ebeb6523bd0e3,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_rest_n007_n182,bbedf4d119ea3f793ce634be73d70e4add8d0c3c36b6c84a8c6f4063c2c0c638,,299a8b8f5925c72b43e718bd98872a3868d435ef295b3f19a4b41d53706f20cc,bbedf4d119ea3f793ce634be73d70e4add8d0c3c36b6c84a8c6f4063c2c0c638,bbedf4d119ea3f793ce634be73d70e4add8d0c3c36b6c84a8c6f4063c2c0c638,READY_NOT_RUN
tailscale_A|region-de-murcia|2019|main|137|qwen/qwen3.6-35b-a3b|3,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,n027,region-de-murcia|2019|main|137,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,tailscale_medical_rag|A|n027|region-de-murcia|2019|main|137|qwen/qwen3.6-35b-a3b|1,a,d,e1a69fd2d40527df4749a923da3b11f5744eccefa5f4946a5ffb7b1407199ec8,80468e6bd2a0854b16643f1ff54019995558181b43e5861b548ebeb6523bd0e3,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_rest_n007_n182,bbedf4d119ea3f793ce634be73d70e4add8d0c3c36b6c84a8c6f4063c2c0c638,,299a8b8f5925c72b43e718bd98872a3868d435ef295b3f19a4b41d53706f20cc,bbedf4d119ea3f793ce634be73d70e4add8d0c3c36b6c84a8c6f4063c2c0c638,bbedf4d119ea3f793ce634be73d70e4add8d0c3c36b6c84a8c6f4063c2c0c638,READY_NOT_RUN
tailscale_A|andalucia|2021|cuestionario-practico|117|z-ai/glm-5.2|2,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,n012,andalucia|2021|cuestionario-practico|117,z-ai/glm-5.2,2,mcq_es_v4,tailscale_medical_rag|A|n012|andalucia|2021|cuestionario-practico|117|z-ai/glm-5.2|1,d,b,d99a2c265174c967da2d472ed6091a35e23844f5498d6ca220f63e05456ae1a5,95b32754b2af057287b3c1bec2a5c48a380af724296c6e1cceccbee5dc866e91,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_rest_n007_n182,e897f188d7610d6341a2ef19eb0c1fd1132c3eb6963ba82baedba0725f634a4e,,b092df6b014e34ab37c92093b5b171c4430f203428bc7f03ed56183881b5ce5b,e897f188d7610d6341a2ef19eb0c1fd1132c3eb6963ba82baedba0725f634a4e,e897f188d7610d6341a2ef19eb0c1fd1132c3eb6963ba82baedba0725f634a4e,READY_NOT_RUN
tailscale_A|andalucia|2021|cuestionario-practico|117|z-ai/glm-5.2|3,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,n012,andalucia|2021|cuestionario-practico|117,z-ai/glm-5.2,3,mcq_es_v4,tailscale_medical_rag|A|n012|andalucia|2021|cuestionario-practico|117|z-ai/glm-5.2|1,d,b,d99a2c265174c967da2d472ed6091a35e23844f5498d6ca220f63e05456ae1a5,95b32754b2af057287b3c1bec2a5c48a380af724296c6e1cceccbee5dc866e91,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_rest_n007_n182,e897f188d7610d6341a2ef19eb0c1fd1132c3eb6963ba82baedba0725f634a4e,,b092df6b014e34ab37c92093b5b171c4430f203428bc7f03ed56183881b5ce5b,e897f188d7610d6341a2ef19eb0c1fd1132c3eb6963ba82baedba0725f634a4e,e897f188d7610d6341a2ef19eb0c1fd1132c3eb6963ba82baedba0725f634a4e,READY_NOT_RUN
tailscale_A|andalucia|2021|cuestionario-teorico|47|z-ai/glm-5.2|2,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b373,andalucia|2021|cuestionario-teorico|47,z-ai/glm-5.2,2,mcq_es_v4,tailscale_medical_rag|A|b373|andalucia|2021|cuestionario-teorico|47|z-ai/glm-5.2|1,b,d,97fb5cf7ba38eb60a223fc708589733da55cf10d22be59e3c54b93b8e83fd159,21ccfb8ca03fc02ebae04c88896d43def0adb41496d7463187fe4aea6e744db6,data/experiment-31-07-26/experiment.sqlite,expA_gift_310726,485e11e9689a94b37cd839884f3a25ce4161f0297680301e87f4b6bf0aa95d4d,,0ed3650c569db2fa95975b6d385164759754643ee03144c06dfbb164049f7c2a,83bada94b0009c42aecb0afad6c365d1ee272b8361a569df3946747f79fe0a6b,485e11e9689a94b37cd839884f3a25ce4161f0297680301e87f4b6bf0aa95d4d,READY_NOT_RUN
tailscale_A|andalucia|2021|cuestionario-teorico|47|z-ai/glm-5.2|3,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,b373,andalucia|2021|cuestionario-teorico|47,z-ai/glm-5.2,3,mcq_es_v4,tailscale_medical_rag|A|b373|andalucia|2021|cuestionario-teorico|47|z-ai/glm-5.2|1,b,d,97fb5cf7ba38eb60a223fc708589733da55cf10d22be59e3c54b93b8e83fd159,21ccfb8ca03fc02ebae04c88896d43def0adb41496d7463187fe4aea6e744db6,data/experiment-31-07-26/experiment.sqlite,expA_gift_310726,485e11e9689a94b37cd839884f3a25ce4161f0297680301e87f4b6bf0aa95d4d,,0ed3650c569db2fa95975b6d385164759754643ee03144c06dfbb164049f7c2a,83bada94b0009c42aecb0afad6c365d1ee272b8361a569df3946747f79fe0a6b,485e11e9689a94b37cd839884f3a25ce4161f0297680301e87f4b6bf0aa95d4d,READY_NOT_RUN
tailscale_A|andalucia|2021|cuestionario-teorico|91|z-ai/glm-5.2|2,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,n019,andalucia|2021|cuestionario-teorico|91,z-ai/glm-5.2,2,mcq_es_v4,tailscale_medical_rag|A|n019|andalucia|2021|cuestionario-teorico|91|z-ai/glm-5.2|1,d,c,324b1a0630f9283bfdc946b78928c025a9f4d43b22ecb4f47575a2f19e0fa5d4,afa9869912d5b0563142ddd5f5a3b8a0b1fa7c8a11071369fe9a7ff622b7c94e,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_rest_n007_n182,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,,0ea9482f71a0773584d739160b071aabdd9fc0ee1fc2b85291e4a3d87726787a,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,READY_NOT_RUN
tailscale_A|andalucia|2021|cuestionario-teorico|91|z-ai/glm-5.2|3,tailscale_A,tailscale_medical_rag,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_ts_A_20260805,n019,andalucia|2021|cuestionario-teorico|91,z-ai/glm-5.2,3,mcq_es_v4,tailscale_medical_rag|A|n019|andalucia|2021|cuestionario-teorico|91|z-ai/glm-5.2|1,d,c,324b1a0630f9283bfdc946b78928c025a9f4d43b22ecb4f47575a2f19e0fa5d4,afa9869912d5b0563142ddd5f5a3b8a0b1fa7c8a11071369fe9a7ff622b7c94e,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_ts_A_rest_n007_n182,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,,0ea9482f71a0773584d739160b071aabdd9fc0ee1fc2b85291e4a3d87726787a,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,READY_NOT_RUN
