question_id,source_key,region,year,specialty,exam_part,question_number,question_text,option_a,option_b,option_c,option_d,correct_letter,correct_option_text,flags,page_in_exam_pdf,source_exam_pdf,source_answer_key_pdf,origin,content_sha256,raw_form_sha256
n035,la-rioja|2021|main|66,La Rioja,2021,aparato-digestivo,main,66,¿Cuál de estas características nos hará sospechar que no estamos ante un linfoma primario intestinal?,Ausencia de ganglios palpables.,Ausencia de linfadenopatía mediastínica.,Ninguna de las respuestas anteriores es correcta.,Afectación ganglionar regional en la laparotomía.,c,Ninguna de las respuestas anteriores es correcta.,,25,AD_LA_RIOJA_2020_2021__EXAM__exam__fea-aparato-digestivo-2021.pdf,AD_LA_RIOJA_2020_2021__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2021.pdf,new182,d7d483d2ccc63df2e9605c867dbf6b454acbfa1b8cd5b8666791c6eb49f82137,dae0936d0c18e869fb2340499021e43aef410ba04b78128fb55561160a2b0f29
n036,andalucia|2021|cuestionario-practico|140,Andalucía,2021,aparato-digestivo,cuestionario-practico,140,"Según las últimas recomendaciones, ¿cómo se denomina la situación de la infección crónica por la hepatitis B en la que se encuentra el paciente?",Hepatitis crónica por VHB HBe Ag negativo.,Ninguna de las respuestas anteriores es correcta.,Hepatitis crónica por VHB en situación de inmunotoleracia.,Hepatitis crónica por VHB en situación de portador inactivo.,b,Ninguna de las respuestas anteriores es correcta.,,38,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,9238ad70dbe7810ea692a2c0d686a39dada6dcc6aa21c0e1fb9648f3cfa846cc,8a87bf2f528c2bfdaa9a3fae35d7eed9250b2e4c0d1b0dcce63a878dc3b6ad09
n037,la-rioja|2024|main|77,La Rioja,2024,aparato-digestivo,main,77,"En relación al síndrome de intestino corto, señale la respuesta CORRECTA:",Se toleran peor las resecciones de yeyuno que de íleon.,"La disfunción absortiva es grave, con alta probabilidad de necesidad de nutrición parenteral, si el remanente intestinal es menos de 150cm.",Los cálculos renales por oxalato cálcico son más frecuentes en pacientes con resección de íleon y colon.,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,,19,AD_LA_RIOJA_2023_2024__EXAM__exam__fea-aparato-digestivo-2025.pdf,AD_LA_RIOJA_2023_2024__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2025.pdf,new182,2ec6e9cde4cd7ecb288d1479eeb196d48df37df6fdcf592632a656452e05ddaa,b689296ab7bb3f2d3ecf0ecf19da4a1205cabe6bdc74768d6751b6821bc3da8f
n038,andalucia|2021|cuestionario-teorico|66,Andalucía,2021,aparato-digestivo,cuestionario-teorico,66,"Un varón de 49 años sin antecedentes de pancreatitis tiene una TC que muestra un quiste pancreático de 1,8 cm compatible con neoplasia papilar mucinosa intraductal, sin nódulos murales y con un conducto pancreático principal de calibre normal. ¿Qué actitud considera la mejor opción a seguir?",Realización de ecoendoscopia ahora.,Ninguna de las respuestas anteriores es correcta.,Realización de colangiopancreatografía por resonancia magnética en 2 años.,Remisión del paciente a cirugía para resección quirúrgica.,b,Ninguna de las respuestas anteriores es correcta.,,16,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,10f196add86daaa3e477ca66131d7c1fa77c436558e41df57548be9ea9631928,8c40010ef8cb7dd89ba32f92985245d26afcfab422a01a2c2e861d271dbc3ce1
n039,andalucia|2021|cuestionario-practico|113,Andalucía,2021,aparato-digestivo,cuestionario-practico,113,"Finalmente, el paciente tuvo que ser ingresado en UCI por fracaso respiratorio, donde necesita intubación. Pasadas cuatro semanas de su ingreso en UCI se realiza un nuevo TAC de abdomen en el que se describe una gran colección encapsulada compuesta de material sólido y quístico, situada en posición retrogástrica, de unos 12 cm de diámetro mayor. ¿Qué puede decir de la colección en cuestión?",Que por su tamaño y el previsible compromiso de órganos adyacentes necesita ser drenada mediante ecoendoscopia.,Que por su tamaño y el corto tiempo de evolución que lleva necesita drenaje quirúrgico.,Ninguna de las respuestas anteriores es correcta.,Que por su tamaño y el previsible compromiso de órganos vecinos necesita ser drenada de forma percutánea por radiología.,c,Ninguna de las respuestas anteriores es correcta.,,28,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,cb92206f75d8905c2face83b7e7edadea46ed5013e577725b2c38d61f5ba2a02,ab13cd10ad48fa2e3377429cab05640eb49a50e25ed852d0688cea94af3a1223
n040,galicia|2022|main|3,Galicia,2022,aparato-digestivo,main,3,"Según la guía de la Sociedad Europea de Endoscopia Digestiva (ESGE) de 2019, ¿qué es CORRECTO respecto a los pacientes con coledocolitiasis?:",Si están asintomáticos no se recomienda la extracción.,No es necesario realizar esfinterotomía o dilatación de la papila para su extracción.,Ninguna de las respuestas anteriores es correcta.,En la extracción de litiasis de gran tamaño la combinación de esfinterotomía y esfinteroplastia no disminuye la necesidad de litotricia.,c,Ninguna de las respuestas anteriores es correcta.,,2,AD_GALICIA_OPE_2022__EXAM__gal-09__especifico-cast-aparello-dx-20240316193007-cas-pdf.pdf,AD_GALICIA_OPE_2022__CORRECTION__gal-11__fea-aparello-dixestivo-20240514082015-cas-pdf.pdf,new182,65ecc3bed0b674704a7ba98767c5a73ec0e36cef4d601f84f349bfb9d405e853,10e101928e9ba22a6cc07eda40d5feeafbdfabe8f039c6e29bb16fd580bd2df9
n041,galicia|2022|main|23,Galicia,2022,aparato-digestivo,main,23,Paciente de 32 años que ingiere sustancia cáustica con fines autolíticos. La endoscopia muestra presencia de úlceras profundas y hemorragia con afectación circunferencial. Señale la Clasificación Zargar que corresponde a estos hallazgos endoscópicos:,Zargar IIa.,Ninguna de las respuestas anteriores es correcta.,Zargar IIIa.,Zargar IIIb.,b,Ninguna de las respuestas anteriores es correcta.,,6,AD_GALICIA_OPE_2022__EXAM__gal-09__especifico-cast-aparello-dx-20240316193007-cas-pdf.pdf,AD_GALICIA_OPE_2022__CORRECTION__gal-11__fea-aparello-dixestivo-20240514082015-cas-pdf.pdf,new182,498d5ffa14ed45fd77d6281294f541a4d8ae67eba138f311d6959aa93fb9f3f6,9a185ccb0435c72b57086767e7675cbe19ff02786f188412069200ef9425878b
n042,andalucia|2021|cuestionario-teorico|86,Andalucía,2021,aparato-digestivo,cuestionario-teorico,86,¿Cuál de los siguientes fármacos ha demostrado mejorar el dolor frente al placebo en la dispepsia funcional subtipo dolor epigástrico (SDE)?,Fluoxetina,Cinitaprida,Ninguna de las respuestas anteriores es correcta.,Sucralfato,c,Ninguna de las respuestas anteriores es correcta.,,20,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,7ce6a6bb9d26537fa7f88f9142fb104309d01e1dca1cd89b766fa7c7f28ef821,96c0d693b93cf961045567de9def14752011cac145390402e9c04ad296bee4b4
n043,galicia|2022|main|61,Galicia,2022,aparato-digestivo,main,61,En el tratamiento de la ERGE (enfermedad por reflujo gastroesofágico):,Los antisecretores son menos eficaces que los procinéticos.,Los Anti-H2 son más eficaces que los IBP.,Ninguna de las respuestas anteriores es correcta.,Los cambios en el estilo de vida y alimentación no han demostrado mejorar los síntomas de ERGE.,c,Ninguna de las respuestas anteriores es correcta.,,13,AD_GALICIA_OPE_2022__EXAM__gal-09__especifico-cast-aparello-dx-20240316193007-cas-pdf.pdf,AD_GALICIA_OPE_2022__CORRECTION__gal-11__fea-aparello-dixestivo-20240514082015-cas-pdf.pdf,new182,007aa61c27ad654403027c9865b9820bd61d7afe14299627d59171a247b408ef,e88b9f52ae70f5c11872258a0b43890e6ac7cc1b36a7bb4c1e8795d34e44f295
n044,andalucia|2022|cuestionario-teorico|51,Andalucía,2022,aparato-digestivo,cuestionario-teorico,51,"Con respecto a la patología diverticular del colon, señale la afirmación correcta:","El sexo femenino, el estreñimiento y la dieta pobre en fibra, son factores de riesgo de aparición de la enfermedad diverticular del colon.",Ninguna de las respuestas anteriores es correcta.,Actividad física y obesidad carecen de impacto sobre la aparición de diverticulitis aguda.,"El tratamiento crónico con corticoides parece constituir, por su efecto antiinflamatorio, un factor protector para la aparición de diverticulitis.",b,Ninguna de las respuestas anteriores es correcta.,,14,AD_ANDALUCIA_2022_EXTRAORDINARIA_LIBRE__EXAM__12__revisado-56007-fea-aparato-digestivo-final-pdf.pdf,AD_ANDALUCIA_2022_EXTRAORDINARIA_LIBRE__CORRECTION__14__def-feaapdigestivo-sas-2023-pdf.pdf,new182,4079b6ef6fc5c30aaec189f783a340c1c6932b217d39d21c6dfba9cd4e3c1df4,a084d26630d8fd459c4df2d8c02a8028006e258c2fa7bee44344c189f18fc052
n045,galicia|2016|main|53,Galicia,2016,aparato-digestivo,main,53,"Varón, 55 años, bebedor habitual durante más de 10 años que ingresa por ictericia y ascitis. No refiere otros antecedentes de interés ni episodios previos similares. Analítica: Aumento del VCM sin anemia, GOT 240UI/L; GPT 90 UI/L; GGT 820 UI/L; Bilirrubina 18mg/dl; Albúmina 3.2 gr/dl; Creatinina 1.1 mg/dl; Alargamiento del tiempo de protrombina TP 19s (normal 11-13s). Serologías hepatitis y VIH negativas. Con los valores de bilirrubina y TP se calcula el índice de Maddrey: 45.6 (compatible con hepatitis alcohólica grave). Punción de líquido ascítico descarta infección (leucocitos <250/mm³). Ecografía abdominal: Hepatomegalia e infiltración grasa. Ascitis moderada. Esplenomegalia leve con aumento de calibre de la vena porta. Biopsia hepática transyugular: Esteatosis, hepatocitos balonizados e infiltrado inflamatorio de PMN. ¿Qué actitud terapéutica aconsejarías?","Se trata de un primer episodio de hepatitis alcohólica en un varón joven sin datos de encefalopatía ni alteración de la función renal. Abstinencia alcohólica, soporte nutricional y seguimiento.","Se trata de un primer episodio de hepatitis alcohólica en un varón joven sin datos de encefalopatía ni alteración de la función renal. La ascitis y la insuficiencia hepática que presenta el paciente favorece la aparición de síndrome hepato-renal, instauraría tratamiento iv con Albúmina como prevención de su aparición, abstinencia alcohólica, soporte nutricional y tratamiento con N-acetilcisteína 100mg/kg.",Ninguna de las respuestas anteriores es correcta.,Se trata de una hepatitis alcohólica aguda grave subsidiaria de tratamiento con pentoxifilina 400mg/8h. La pentoxifilina tiene la misma eficacia que los esteroides con un mejor perfil de seguridad considerándose de primera elección en estos casos y reservando los esteroides para pacientes refractarios.,c,Ninguna de las respuestas anteriores es correcta.,,13,AD_GALICIA_OPE_2016__EXAM__gal-02__aparato-digestivo-cas-20171029192531-cas-pdf.pdf,AD_GALICIA_OPE_2016__CORRECTION__gal-03__aparello-dixestivo-20180201084525-cas-pdf.pdf,new182,a4ce45b0bc47147d8fbba8c25578f0648fd87439e189070042e8ce117b6f085d,f129671fa51e44559b9c08c33e69fea20db119c708ec77217d2b37ad682d5e00
n046,comunidad-de-madrid|2021|main|61,Comunidad de Madrid,2021,aparato-digestivo,main,61,¿Cuál de los siguientes es un criterio diagnóstico de colangitis biliar primaria?,Aumento de IgM,Aumento de GGT,ANA>1:80,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,,12,AD_COMUNIDAD_DE_MADRID_2021__EXAM__017_exam_cuestionario-de-examen-f-e-en-aparato-digestivo-sermas-2021.pdf,AD_COMUNIDAD_DE_MADRID_2021__ANSWER_KEY__018_answer-key_plantilla-correctora-f-e-aparato-digestivo-2021.pdf,new182,74fb9da16e6db437069afc71e3499b0d8a1dc8b545158d3ecdf53365d891702f,c8899b27c12592b8c9b70b202d92e985aa6ac940309cbc5fd2940b08cf33d892
n047,andalucia|2021|cuestionario-practico|148,Andalucía,2021,aparato-digestivo,cuestionario-practico,148,"Durante el ingreso hospitalario se realizan distintos estudios para filiar la hepatitis aguda que presenta con: • Serologías virus A,B,C,D y E: negativa • VIH, VEB, CMV, adenovirus, VHS negativos. • Autoinmunidad hepática completa: negativa. • Inmunoglobulinas: IgG límite superior 1830. IgM e IgA normales. • Ceruloplasmia y cupruria: normal. Alfa-1AT normal. • Estudio férrico: normal (ferritina, transferrina, hierro sérico e IST). • AngioTAC abdominal: Normal. Pero la paciente en el cuarto día de ingreso en su analítica de seguimiento comienza a mostrar un empeoramiento del INR 2.45 y del TP en segundos, aunque la Bilirrubina total se mantiene en rangos similares al primer control A la exploración sigue destacando la ictericia mucocutánea y la paciente aunque colaboradora, se despista un poco con las respuestas. En este momento cree que lo indicado es:",Realizar una biopsia hepática percutánea,Iniciar tratamiento con fitomenadiona y repetir el control analítico,Ninguna de las respuestas anteriores es correcta.,Traslado a UCI para monitorización y realización de biopsia hepática percutanea,c,Ninguna de las respuestas anteriores es correcta.,,41,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,02e97f4379cb72980c2231da4ac9df20294c13a26112bbc65d4b66096d5026fd,aabdecbea0b7b52e91a6656e2c7e1b2da4a93b711fe83816ce57cd4fe87e8849
n048,comunidad-de-madrid|2021|main|68,Comunidad de Madrid,2021,aparato-digestivo,main,68,¿Cuál de las siguientes opciones es CORRECTA en relación con la pancreatitis aguda?,Se debe recomendar ayuno durante al menos 48 horas para favorecer el reposo pancreático,En un paciente con pancreatitis aguda que requiera nutrición enteral se recomienda emplear una sonda nasoyeyunal.,El Ringer Lactato ha demostrado reducir la mortalidad frente al suero salino fisiológico,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,,13,AD_COMUNIDAD_DE_MADRID_2021__EXAM__017_exam_cuestionario-de-examen-f-e-en-aparato-digestivo-sermas-2021.pdf,AD_COMUNIDAD_DE_MADRID_2021__ANSWER_KEY__018_answer-key_plantilla-correctora-f-e-aparato-digestivo-2021.pdf,new182,37aa34a15e2a4aa8c17202b01118af105f52ddf5cfeb91b1d182b8452514033a,daeaee7abbad92b1327e43b3e081ef1143493c532fe6a37121aead0a028689da
n049,castilla-la-mancha|2022|main|90,Castilla-La Mancha,2022,aparato-digestivo,main,90,¿Cuál de estos parámetros está incluido en el cálculo de la función discriminante de Maddrey para la valoración de la gravedad de la hepatitis alcohólica?,AST,Ninguna de las respuestas anteriores es correcta.,GGT,Creatinina,b,Ninguna de las respuestas anteriores es correcta.,,16,AD_CASTILLA_LA_MANCHA_2022__EXAM__exam__cuestionario-fea-digestivo.pdf,AD_CASTILLA_LA_MANCHA_2022__CORRECTION__correction__plantilla-correctora-definitiva-fea-aparato-digestivo.pdf,new182,7cf84289489a12a80ed97aca7256de87f0b0fb646fefe60726e7c3210a2eedfa,1a8476162fbaa0f96a37e1ff37a3c979fb912d0e07135ee8f9515c3c12750a1d
n050,galicia|2022|main|98,Galicia,2022,aparato-digestivo,main,98,"Paciente de 73 años, con síntomas dispépticos acompañados de vómitos varios días a la semana. A esta clínica se añade pérdida de peso no intencionada. Exploración física sin hallazgos significativos, salvo IMC bajo. Analítica con anemia ferropénica (no presente hace un año). ¿Qué prueba complementaria está indicada a continuación?:",Ecografía abdominal.,Ninguna de las respuestas anteriores es correcta.,TC tóraco-abdominal.,Manometría esofágica.,b,Ninguna de las respuestas anteriores es correcta.,,20,AD_GALICIA_OPE_2022__EXAM__gal-09__especifico-cast-aparello-dx-20240316193007-cas-pdf.pdf,AD_GALICIA_OPE_2022__CORRECTION__gal-11__fea-aparello-dixestivo-20240514082015-cas-pdf.pdf,new182,55e11ab1a61217594cec673feaa28a92a8a4eaead2ffaeeff243ecb52671a0ed,c3b5ec8011c719bf21cd552e514ff878b2bab88bde3319510f4f3b9127f0d99d
n051,castilla-la-mancha|2022|main|12,Castilla-La Mancha,2022,aparato-digestivo,main,12,Señale la VERDADERA con respecto a la infección por Helicobacter pylori,"Es la infección crónica más prevalente en humanos, afectando aproximadamente al 90% de la población mundial.",Ninguna de las respuestas anteriores es correcta.,Las tasas de resistencia a claritromicina y metronidazol no son importantes para elegir el tratamiento.,"En pacientes con hemorragia digestiva por úlcera péptica y una vez confirmada la erradicación de la infección, se recomienda continuar con tratamiento antisecretor de mantenimiento aunque el paciente no tome fármacos antiinflamatorios.",b,Ninguna de las respuestas anteriores es correcta.,,3,AD_CASTILLA_LA_MANCHA_2022__EXAM__exam__cuestionario-fea-digestivo.pdf,AD_CASTILLA_LA_MANCHA_2022__CORRECTION__correction__plantilla-correctora-definitiva-fea-aparato-digestivo.pdf,new182,5c06bcb8b23e73880c73773d5fd0d1650954c1b39a26c61d6a6101c8df6783fc,6b8cdb8623c0a85112ae1a63e0e93e4bbb2a9e280535fec9521d3e2ee8beec06
n052,galicia|2019|main|53,Galicia,2019,aparato-digestivo,main,53,"Mujer de 36 años a la que, en una analítica rutinaria, se encuentra elevación de GGT y FA en sangre 5 veces por encima del valor normal. El resto del perfil bioquímico es normal. En el estudio inmunológico se detectan anticuerpos antimitocondriales (AMA) tipo M2 positivos. ¿Cuál es el tratamiento más adecuado?",Metilprednisolona.,Penicilamina.,No requiere tratamiento actualmente con esos valores.,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,,11,AD_GALICIA_OPE_2019__EXAM__gal-05__cas-especifico-digestivo-20210925132858-cas-pdf.pdf,AD_GALICIA_OPE_2019__CORRECTION__gal-07__fea-aparello-dixestivo-20211214124928-cas-pdf.pdf,new182,4b29106d34402ced96ebd9a850a799556ca69b25f9ff642179e261a6e65e0582,367cf723049731346130e0bfa0a56731e75cf5d09a5ed67f60d3d5edfb0eb121
n053,castilla-la-mancha|2022|main|83,Castilla-La Mancha,2022,aparato-digestivo,main,83,En relación con el Hemangioma Hepático señale la afirmación verdadera,"La ecografía convencional no permite realizar el diagnóstico en la práctica clínica, siendo necesario el uso de RNM en la mayoría de los casos.",Ninguna de las respuestas anteriores es correcta.,En todos los casos de hemangiomas se debe realizar un seguimiento ecográfico semestral.,No presentan un patrón característico en las técnicas de imagen dinámicas con contraste.,b,Ninguna de las respuestas anteriores es correcta.,,15,AD_CASTILLA_LA_MANCHA_2022__EXAM__exam__cuestionario-fea-digestivo.pdf,AD_CASTILLA_LA_MANCHA_2022__CORRECTION__correction__plantilla-correctora-definitiva-fea-aparato-digestivo.pdf,new182,d135a359f02967957f5a1b8dd82d2f984907437ee2d7f791a0b3af1a004b94fc,92a020d21cb3828dc3c439d1c3228abb14bfd746364284011e876264a95713b7
n054,castilla-la-mancha|2022|main|10,Castilla-La Mancha,2022,aparato-digestivo,main,10,"Según la guía ASGE 2022 para el manejo endoscópico de la esofagitis eosinofílica (EEo), señale la respuesta verdadera",Para el diagnóstico de EEo se deben tomar al menos 12 muestras de biopsia del esófago,Solo es necesario tomar muestras de biopsia del esófago distal para el diagnóstico de EEo.,Ninguna de las respuestas anteriores es correcta.,"El seguimiento tras terapia se basa fundamentalmente en la clínica, sin ser necesario tomar muestras para confirmar la mejoría histológica.",c,Ninguna de las respuestas anteriores es correcta.,,3,AD_CASTILLA_LA_MANCHA_2022__EXAM__exam__cuestionario-fea-digestivo.pdf,AD_CASTILLA_LA_MANCHA_2022__CORRECTION__correction__plantilla-correctora-definitiva-fea-aparato-digestivo.pdf,new182,8028b49dd105346e708b678a971863087bf20ad495a10acf477baf592e65b5ab,47b7849110428e0f171dad8483fba7d0584064f27d7ee3559e52e200164c588c
n055,comunitat-valenciana|2022|main-47-80|60,Comunitat Valenciana,2022,aparato-digestivo,main-47-80,60,La lesión hepática en caso de DILI (Drug Induced Liver Injury) más frecuentemente producida por tamoxifeno es:,Ductopenia.,Peliosis.,Ninguna de las respuestas anteriores es correcta.,Necrosis centrolubulillar.,c,Ninguna de las respuestas anteriores es correcta.,,19,AD_COMUNITAT_VALENCIANA_2022__EXAM__25__25-comunidad-valenciana-2022-exam-pdf.pdf,AD_COMUNITAT_VALENCIANA_2022__CORRECTION__27__27-comunidad-valenciana-2022-answer-key-definitive-pdf.pdf,new182,1a98630aec40ecff93090d55599d090f0ea41f83e87324191d3795b969a4b394,859cc7d7a3cb81d778497abf14e73cad8d1cbc3acbdfa1b187719562d3507a9a
n056,galicia|2022|main|32,Galicia,2022,aparato-digestivo,main,32,"Varón de 45 años, fumador, HTA, obeso, con antecedente de una insuficiencia renal crónica y una cardiopatía isquémica con normalización posterior de la fracción de eyección (FEVI). Presenta un brote grave de colitis ulcerosa refractario a corticoides, ¿Qué opción te parece adecuada teniendo en cuenta el perfil de seguridad de estos fármacos?:",Tofacitinib a dosis de 10 mg c/12 horas durante 8 semanas y posteriormente mantenimiento con 5 mg c/12 horas.,Ninguna de las respuestas anteriores es correcta.,"Ciclosporina endovenosa, dosis de 2–4 mg/kg de peso al día, hasta conseguir remisión y mantenimiento posterior con vedolizumab 300 mg cada 8 semanas.","Vedolizumab 300 mg iv en semanas 0, 2 y 6 y posterior mantenimiento con 300 mg c/8 semanas.",b,Ninguna de las respuestas anteriores es correcta.,,8,AD_GALICIA_OPE_2022__EXAM__gal-09__especifico-cast-aparello-dx-20240316193007-cas-pdf.pdf,AD_GALICIA_OPE_2022__CORRECTION__gal-11__fea-aparello-dixestivo-20240514082015-cas-pdf.pdf,new182,e8dc180c9248fc165164d5c85a1d9e327b659828f583da77d174ec0cdf50c4e7,3a2b60e82c1bd1ec0c7ace8509a794d9b7514fa5b369ac1cc96f961c89a988ec
n057,la-rioja|2024|main|14,La Rioja,2024,aparato-digestivo,main,14,¿Cuál es el marcador inmunohistoquímico más útil para diagnosticar un tumor neuroendocrino digestivo?:,CK20.,CD117.,Ninguna de las respuestas anteriores es correcta.,Desmina.,c,Ninguna de las respuestas anteriores es correcta.,,6,AD_LA_RIOJA_2023_2024__EXAM__exam__fea-aparato-digestivo-2025.pdf,AD_LA_RIOJA_2023_2024__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2025.pdf,new182,4d6428858e6cf30062e333d1a614b4b322eaf3b672a6e9c3b77830c39f0f10cb,c10242c8a7d5db16453ab25256200fa9280729999860f5ed037e36196b4d6e6b
n058,galicia|2016|main|90,Galicia,2016,aparato-digestivo,main,90,"El estadio de un adenocarcinoma sobre mucosa metaplásica de Barrett, que invade la muscularis mucosa es:",T1a m1,T1b sm1,Ninguna de las respuestas anteriores es correcta.,T1a m2,c,Ninguna de las respuestas anteriores es correcta.,,22,AD_GALICIA_OPE_2016__EXAM__gal-02__aparato-digestivo-cas-20171029192531-cas-pdf.pdf,AD_GALICIA_OPE_2016__CORRECTION__gal-03__aparello-dixestivo-20180201084525-cas-pdf.pdf,new182,ea588265773e994218ddfa867c41f09a3b741a87bb600ac7596f0783b69b37ec,4bea9d784491e9f790a94dcb92b52c95840a939296c8c277ebc2c00b595fcedf
n059,aragon|2017|main|78,Aragón,2017,aparato-digestivo,main,78,¿Cuál se considera la pauta antibiótica de elección tras la realización de una punción guiada por econdoscopia de una lesión sólida pancreática según las recomendaciones de la Sociedad Americana de Endoscopia Digestiva?,Quinolonas 7 días.,Quinolonas 3 días.,Ninguna de las respuestas anteriores es correcta.,Quinolonas 5 días.,c,Ninguna de las respuestas anteriores es correcta.,,29,AD_ARAGON_2017__EXAM__exam__cuadernillo-del-examen-de-la-categoria-de-aparato-digestivo-que-fue-realizado-el.pdf,AD_ARAGON_2017__ANSWER_KEY__answer-key__plantilla-de-respuestas-del-examen-de-la-categoria-de-aparato-digestivo-que-fue-.pdf,new182,e561c38bd382acba9bbccf1e9420207f85f1215b933f8206c841fa9cbd43c02d,3f2dddd53ceb14f4a97541505aaa9219cc798becc70dc63c7b720dc2dab2662d
n060,comunidad-de-madrid|2021|main|93,Comunidad de Madrid,2021,aparato-digestivo,main,93,¿Cuál es el tratamiento inicial indicado para una estenosis biliar post-trasplante?,Acido ursodeoxicolico,Ninguna de las respuestas anteriores es correcta.,Cirugia derivativa biliar,Retrasplante precoz,b,Ninguna de las respuestas anteriores es correcta.,,18,AD_COMUNIDAD_DE_MADRID_2021__EXAM__017_exam_cuestionario-de-examen-f-e-en-aparato-digestivo-sermas-2021.pdf,AD_COMUNIDAD_DE_MADRID_2021__ANSWER_KEY__018_answer-key_plantilla-correctora-f-e-aparato-digestivo-2021.pdf,new182,e11dd4ac020f0fca460d6f85d44d35b9e76467a7906b337be357f486af3fd12d,28d5b7ba2f4a3c572975451b0142cc49c3cc5c662d17ff76ab7c7d117b01ecbd
n061,comunitat-valenciana|2022|main-47-80|62,Comunitat Valenciana,2022,aparato-digestivo,main-47-80,62,¿Cuál de las siguientes pruebas es más fiable para detectar consumo de alcohol en un paciente con sospecha de enfermedad hepática alcohólica?,GOT aumentada.,Gamma GT aumentada.,Ninguna de las respuestas anteriores es correcta.,Aumento de VCM.,c,Ninguna de las respuestas anteriores es correcta.,,19,AD_COMUNITAT_VALENCIANA_2022__EXAM__25__25-comunidad-valenciana-2022-exam-pdf.pdf,AD_COMUNITAT_VALENCIANA_2022__CORRECTION__27__27-comunidad-valenciana-2022-answer-key-definitive-pdf.pdf,new182,42e048de99243f24fd9f20d8e2b68104c6b34022c55b623b34dc04cea80b4e72,a9fce3484eb33d0b0277ef74183c2cb89f846eeccdbc784fac3988ef8f92cdb7
n062,la-rioja|2021|main|18,La Rioja,2021,aparato-digestivo,main,18,"En relación a la elastosonografía hepática, señale la respuesta verdadera:","A diferencia de la elastografía de transición (Fibroscan®), no precisa ayunas.",La elastosonografía cuantitativa (shear-wave) precisa comparar datos antes y después de ejercer presión mediante un compresor externo (transductor) o una función fisiológica (respiración).,Ninguna de las respuestas anteriores es correcta.,La precisión diagnóstica de cirrosis en VHC es muy inferior respecto a la elastografía de transición (Fibroscan®).,c,Ninguna de las respuestas anteriores es correcta.,,9,AD_LA_RIOJA_2020_2021__EXAM__exam__fea-aparato-digestivo-2021.pdf,AD_LA_RIOJA_2020_2021__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2021.pdf,new182,fe1425968450e0af09a16d154a8ea01246b092ee42c0e7c4283e210c002d2095,f164651589ee7acb20e18f95058465eabcdea3dd377f30ccf2b74b1e16d0b89a
n063,andalucia|2021|cuestionario-teorico|83,Andalucía,2021,aparato-digestivo,cuestionario-teorico,83,¿Cuál es la complicación digestiva más frecuente en la fibrosis quística?,El reflujo gastroesofágico.,El sobrecrecimiento bacteriano.,Ninguna de las respuestas anteriores es correcta.,El estreñimiento.,c,Ninguna de las respuestas anteriores es correcta.,,19,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,d6eb08794ba9ad7647f0382d3b5e3cd4f13c8ae00a1f009ffac7259ddd13900b,e5ad01024825ad8e140d76bc96b1c70d769e15e610f8c3b08115d0cb97e00dc3
